source,target,weight
1600,316,5.544674
1601,914,6.519624
1602,786,6.517986
1078,1603,7.699536
645,1604,3.670647
1605,1568,8.202620
1606,556,6.625582
1175,1433,6.682250
710,988,7.851622
686,1550,3.296388
781,978,3.997185
762,334,5.587639
162,1376,6.664107
753,1105,4.844856
657,249,5.837078
542,516,6.289799
1607,1117,7.371965
931,1283,6.303700
903,1267,5.743576
1166,1150,2.183705
1608,581,7.507538
759,574,6.796807
1288,817,5.722268
722,974,5.100016
1609,1026,5.938322
427,1610,6.509440
1611,970,7.493080
427,711,6.867808
890,1488,6.006404
1006,1062,7.879591
1317,697,5.773319
771,682,4.475512
1166,519,2.134097
1576,1612,7.324562
793,125,3.012173
268,647,2.305309
1597,1357,5.605330
107,104,6.119849
1538,1613,7.278239
1371,785,6.212396
325,267,5.714059
171,1614,7.316535
1615,968,1.965039
1616,680,7.694990
1617,1618,5.887931
6,841,5.850756
1619,643,6.828092
1326,1167,7.593547
461,1618,5.901803
1620,1621,3.898063
735,1622,6.110676
995,321,4.210677
714,1623,3.012480
1624,323,5.675087
1456,51,5.894705
1070,376,5.171999
168,1374,4.988807
232,606,5.716843
1624,1153,4.229339
487,707,6.380607
135,1205,5.873981
117,432,3.008081
502,310,5.507657
1625,1050,7.440934
1033,671,6.955324
112,724,6.343351
935,1137,6.379302
998,1020,4.777280
1626,881,5.642805
288,491,4.171998
1545,1119,5.030763
586,1627,7.620623
1628,308,6.769593
98,1629,6.439029
526,1630,7.873101
1631,371,10.367492
1632,1550,5.660673
669,1170,6.156262
784,381,2.877296
756,580,7.015956
1512,1466,4.414653
207,1587,7.173886
1345,663,6.445073
1373,264,7.756662
1633,1634,5.992720
718,1306,5.155565
1399,749,6.732980
1046,147,5.956334
845,387,4.734323
1635,727,5.902089
1636,1225,7.986737
1346,310,5.160567
1091,1434,8.239168
460,1637,5.451951
93,955,7.331460
1638,479,2.334414
6,1216,6.110048
549,996,5.262566
464,962,6.198471
1639,536,5.846779
535,235,6.701361
1640,1641,6.790096
1407,1328,6.985712
1642,1613,5.758652
1643,1320,3.568276
1644,1339,6.420557
686,745,4.371629
901,1066,7.267023
1213,1325,6.598366
508,849,4.863604
762,463,5.807769
1645,705,6.755176
1520,1236,5.714998
1314,795,4.942205
1086,223,7.478543
1573,1646,7.244615
252,1494,5.616404
449,156,7.052825
718,1647,5.015177
1648,712,8.751498
1096,227,5.328699
552,243,5.264031
995,1620,4.594075
742,707,6.311206
561,941,4.877621
1649,1521,5.662138
1512,1650,5.255603
1637,170,6.148728
1533,1651,7.581313
183,382,6.548875
500,181,6.683509
931,1652,7.264870
1290,1443,6.956972
119,1430,2.225171
572,854,7.118763
1653,109,6.869321
1654,630,5.112166
62,1655,4.702100
137,839,4.889388
812,206,5.227627
95,1430,2.614122
1004,538,5.555411
770,622,7.114175
273,1656,6.969214
861,848,6.402305
1657,43,5.180309
1658,311,7.212012
8,1380,5.428746
1472,412,5.191633
929,506,6.633862
1659,1040,7.371158
385,1650,4.859441
477,1660,2.172560
331,1491,6.178684
520,1196,2.553510
1661,156,6.270452
1662,441,4.950023
185,24,5.285057
163,1663,3.113636
1664,1523,7.626541
553,1640,6.824108
1186,1334,2.221121
1665,802,5.208562
417,1660,2.426919
418,1111,8.654031
48,1098,4.241287
275,287,4.830606
1666,1667,4.039977
1584,1176,6.626746
876,1668,6.443796
1669,501,4.506700
726,310,5.174839
533,1562,6.063272
1482,272,7.570435
1547,1670,4.552127
910,1637,5.219179
1209,1671,6.834438
1538,1642,7.419046
1410,376,5.151222
627,1672,6.100881
683,544,5.049925
1100,829,4.864049
908,1673,4.088043
355,1674,3.080776
1445,460,5.807809
1129,1654,4.665802
1376,1675,7.076154
1532,703,4.648564
825,1032,3.437993
1413,225,6.636767
981,1676,5.487299
13,522,5.894434
755,1677,5.961070
1235,1336,6.143814
970,517,7.347438
154,72,6.428077
191,1458,3.887426
1678,1679,5.125574
1649,849,5.547889
1231,1680,5.806463
1206,1681,5.732286
1211,1682,7.292976
805,1683,8.118219
50,933,7.262101
1575,614,5.185658
1684,985,3.151922
993,1466,4.811741
1685,341,6.429837
1126,838,4.889665
1351,1188,6.466953
1625,1686,6.400935
1256,1354,5.331088
820,894,3.298899
182,1267,5.139772
1135,1042,5.086852
16,539,5.613298
1360,1427,6.978588
1687,1688,6.433261
950,645,4.269032
117,1079,2.455713
1689,693,6.954473
745,845,4.412610
1690,369,6.685172
1637,667,6.818172
1691,1692,5.145421
1008,137,5.123421
1693,1103,5.971587
954,321,6.403034
196,1694,5.629678
351,584,6.309614
485,544,6.747886
686,1695,6.155213
1424,1696,5.680929
452,1138,5.070665
986,1571,2.730077
1406,1697,2.228849
1438,404,7.766540
1411,1698,5.830955
1517,1170,6.116079
195,688,6.629937
1283,1414,6.480441
360,245,6.693274
1507,1699,5.922647
1547,1599,4.177634
313,943,5.176858
1567,784,2.447194
782,978,5.464499
651,1700,3.844553
1546,1265,4.974364
782,1701,6.982361
439,766,4.880286
1552,1702,6.966831
220,1703,5.727943
1625,1704,6.860007
1705,536,6.487276
653,186,6.019833
12,1003,6.213741
302,1192,5.999564
420,1022,5.791643
1616,67,7.426858
218,809,6.572711
1,1706,7.360131
508,616,5.748811
527,260,7.472810
1707,96,5.502467
1520,801,4.000206
1064,1668,4.915088
1286,1415,6.582167
146,38,7.757995
756,1608,7.470949
258,449,7.043773
301,332,4.647861
151,1471,5.496243
646,1099,3.633151
710,1610,6.335438
203,1708,5.139422
1376,182,5.786530
1709,345,5.025589
199,1540,5.339643
1569,1292,6.334879
1195,1710,6.135085
1711,90,5.891239
1099,268,2.410470
650,1,7.376134
14,1712,5.273769
1155,820,3.202733
427,443,7.320966
1402,260,7.446249
1245,1246,6.688890
1343,1713,8.425072
717,1201,6.247918
1714,605,5.273873
919,1715,6.276258
125,95,2.621421
1716,1717,4.780234
945,860,7.128432
938,784,2.141263
128,956,5.383724
1473,1476,6.452241
779,108,5.019585
1166,1100,3.160534
65,649,4.581149
1164,1697,3.443859
1485,251,6.731563
1718,559,5.210224
48,1719,4.285018
616,1720,6.757857
1126,99,6.709860
1315,190,4.225222
1132,1680,1.434319
1721,662,5.715039
576,1504,2.064880
1722,565,5.839168
376,1300,4.990901
1513,1561,5.312770
1259,1723,7.802984
203,274,5.863221
1724,1725,5.350006
1308,1506,5.189270
857,1244,7.176844
1468,1668,6.688591
1726,695,7.096012
858,204,4.986427
923,1605,7.304606
641,1511,6.910347
1258,634,6.837063
390,1727,6.463358
1551,1147,6.152505
1096,1290,5.045648
1529,1546,5.861205
1098,45,5.566786
1581,1666,4.531832
85,1083,7.348163
551,1728,5.347289
1729,1022,7.505187
985,1730,3.019733
12,572,7.182868
1731,1732,4.576924
890,728,5.875422
1181,1388,5.719513
1601,365,5.952458
1733,1734,5.563993
579,138,6.568517
1735,1273,5.709521
500,754,6.094427
301,1195,4.924850
1408,1429,6.738692
1447,835,6.998189
1579,1443,6.601476
1736,762,5.147569
1163,651,6.862765
1737,764,7.380538
1738,10,6.280935
1678,1442,6.553860
170,1122,5.264932
1223,1080,2.962662
1081,563,5.011835
1634,1059,6.500730
1336,1496,3.805296
812,1739,5.752475
570,1740,8.712502
483,1741,4.990157
1742,896,7.746328
1743,1194,5.862037
1744,598,4.009809
1745,1746,6.214908
377,1474,6.982573
613,734,4.828938
1747,1040,7.281079
1085,987,7.309948
771,838,4.925406
709,1748,4.964797
1749,1591,8.085977
235,1750,6.368585
445,769,7.147074
1003,1457,6.399271
1751,865,7.405149
1752,1257,5.200995
1753,1248,6.461399
1031,811,5.061469
1754,1523,7.476409
71,1677,5.152543
80,1574,7.187129
461,1755,5.629073
1756,1639,6.980540
528,1552,6.018856
788,915,5.253943
1757,763,8.168077
827,1383,6.307227
76,1606,6.394149
1602,524,6.242234
807,869,2.709727
1012,347,5.145939
1687,757,8.748821
906,1649,4.350985
196,1702,7.003916
1181,1758,5.181058
940,1759,7.130609
1346,1760,5.263677
630,1761,3.697594
742,896,6.441528
1269,614,7.524479
1762,1631,5.755542
1233,1491,6.156087
1129,1763,5.649927
993,1764,5.837831
1765,770,7.192485
66,1560,8.535486
20,711,5.826357
1107,266,5.241578
329,990,4.902604
1037,1766,6.540888
1227,1438,7.055591
1042,1496,5.268713
630,1716,5.116398
117,647,2.099549
1513,1213,5.845048
1061,162,7.188914
868,1745,6.515068
1767,463,6.676496
825,784,3.112276
533,1768,6.036093
1769,406,2.609768
1058,43,5.069695
298,900,5.485282
248,145,5.651054
695,148,7.536959
785,740,7.242832
385,1390,4.837274
588,323,5.643902
355,381,2.969290
1069,810,4.928058
668,1770,7.068102
763,1771,7.761184
1224,1772,5.353039
344,509,3.704376
1773,1467,4.466074
719,653,7.790115
332,37,5.360611
207,1477,8.325194
554,84,2.389603
1606,1027,6.833346
1077,1774,6.271210
1775,324,4.839962
1247,1753,6.785626
1393,129,7.506416
1776,76,6.789491
1777,1701,6.760682
668,437,8.269064
1436,662,5.086087
1565,819,5.064739
1778,1779,5.227227
1640,488,5.719813
526,586,7.383415
392,105,6.457148
149,716,6.466925
1257,741,5.468418
623,602,6.775052
890,77,5.544958
1465,408,6.940374
1747,21,6.698971
1733,1457,6.241908
1780,381,3.883309
1065,1214,7.134247
593,1087,5.415115
1615,1539,2.186453
923,1061,7.969141
1470,152,5.952862
218,159,5.735774
1241,376,4.948238
613,861,2.476172
687,1781,7.001337
613,1405,3.369609
1738,1690,6.445582
1782,1630,7.553608
986,241,2.523949
460,71,5.436197
354,1103,6.857294
1726,199,6.997046
1415,1783,6.026985
750,604,6.474672
1335,598,2.648749
1754,1784,5.562702
1363,1785,7.000409
1671,1648,8.795724
1549,1786,2.514817
77,971,6.329429
176,812,5.575627
1425,1787,5.354536
1782,1788,7.056496
461,308,4.136393
1309,30,6.514987
598,1242,2.508229
112,839,6.745551
981,1789,3.984028
1790,1100,5.042846
1497,621,4.526486
1791,73,4.846560
1792,248,4.216607
1793,344,5.928061
1794,536,4.809424
1789,1277,7.491217
1504,119,1.955011
1653,1794,6.856400
814,296,6.469761
1019,117,2.100050
552,1795,7.133643
939,308,4.690811
1796,1691,6.048478
714,406,3.051832
1797,450,6.481270
1659,1462,6.186063
462,671,7.007948
1798,1799,5.007788
1602,1400,7.401271
1652,210,7.218464
1351,1800,5.993332
1271,541,5.236388
958,1614,6.725526
185,792,4.489068
1145,334,5.925486
1406,1801,2.280701
673,956,5.757572
147,223,5.572363
915,510,5.379856
522,1802,6.129026
436,1530,6.154845
898,290,6.357344
742,1803,6.815460
596,1491,6.836316
1804,882,4.006443
1615,164,2.383946
40,350,6.868140
615,1805,6.511943
1269,255,7.446490
363,771,4.617099
257,319,6.474188
1772,491,5.267554
372,468,3.259989
1703,1806,6.066435
1406,433,2.853884
821,916,5.384374
68,1807,5.614098
1808,1355,4.575909
658,243,6.778144
695,1809,3.926327
1180,1680,2.598867
1631,1519,6.450451
1169,1277,6.180103
338,920,7.252924
1810,235,6.863204
181,108,5.555459
48,1238,4.838720
532,1767,6.484076
461,555,5.360925
1091,1508,6.704999
1585,1382,6.958601
1711,970,6.450423
1436,41,4.664064
1722,328,6.959827
288,1811,5.637115
1237,1434,8.459921
205,165,6.414365
1035,82,3.034488
982,1014,7.140851
1812,1118,5.579980
989,765,6.295578
1543,1666,6.671587
1063,840,6.102478
1011,762,5.885655
1813,1205,6.447812
988,213,7.830157
1643,215,5.246920
1491,316,5.765906
298,146,6.696901
298,258,5.841732
1605,684,8.961827
1482,630,5.696255
254,1013,6.744994
1287,1371,6.282720
664,251,6.605051
271,1185,5.855787
612,1667,4.585551
1805,426,6.418365
169,1814,6.358645
796,330,5.529136
1815,1299,2.286530
258,1154,6.303279
1281,23,5.314662
875,1775,5.035022
505,100,5.019444
607,668,5.816451
804,1275,6.447915
1171,934,6.230262
1816,645,4.361049
796,578,4.991125
513,972,6.377663
1227,904,6.500073
442,833,6.921373
1817,393,6.643125
655,1718,5.827022
1818,1819,7.405324
613,1023,3.293252
561,1576,5.131333
641,1820,6.321860
635,1539,2.256722
84,912,2.671981
1808,868,4.108844
240,888,2.619957
1028,1802,4.621743
1821,1181,5.917648
1402,478,3.306606
461,948,5.280443
1409,1822,6.994372
1823,589,7.806676
1824,601,6.584074
169,693,6.500754
902,841,5.590915
108,1496,5.345893
759,1494,6.486256
295,446,7.071919
1226,1114,5.159510
1699,1206,6.877960
1825,1000,4.804018
903,300,5.071510
380,1567,2.603697
1826,425,6.518598
1477,1587,7.960640
1219,39,6.538791
1171,1467,6.122787
1082,219,5.550855
1186,1567,2.305089
434,1505,4.455647
505,741,5.164216
1827,1135,4.626834
714,1412,2.763638
1788,1039,7.121136
598,1697,1.972374
1814,542,6.564312
1291,979,6.309125
483,1258,4.991107
1236,1073,6.039623
890,1794,6.171324
592,1828,6.336721
668,1829,6.929002
1536,546,7.122139
611,1240,4.838604
752,1264,6.376052
1074,323,4.432183
736,959,4.817944
83,480,2.024221
939,348,4.587184
359,1830,6.944288
574,1831,7.266198
231,1832,6.774773
1833,1108,2.934717
510,1093,4.923673
1026,27,5.979587
947,1267,7.387326
119,577,2.769966
1834,1205,5.795999
1814,1329,6.440768
1835,879,6.001223
1195,1370,6.558381
1836,766,8.516096
50,1837,6.379675
1655,348,4.978595
1776,891,5.605715
1330,1741,5.008236
1632,287,5.094592
64,1838,5.330934
242,448,6.489738
1463,1637,6.294848
1012,261,5.863411
711,1051,8.761310
172,1614,7.522792
434,986,3.205416
701,1030,5.450200
32,800,5.874348
857,1839,6.997086
1802,913,5.581025
1628,731,7.215667
336,912,3.144780
1781,1260,7.539999
242,1682,7.190307
498,880,6.265309
1228,1840,6.767074
904,1840,7.370776
550,1356,6.638802
1589,309,6.974041
1455,52,5.774079
896,56,6.861723
369,1548,6.085369
1841,925,6.586635
203,991,5.059456
503,797,5.636916
1421,156,7.321043
1619,1656,7.139422
1842,262,7.075340
1442,1128,6.884424
1405,1349,7.790205
1463,1841,6.714842
1568,1843,6.303659
1824,837,6.687569
603,642,7.800161
636,187,5.238837
1617,461,5.865465
428,1396,6.976521
1802,1385,5.857138
1251,1611,7.856453
1191,1545,5.615118
1024,675,4.247712
1572,1813,5.280632
547,1768,6.196512
1844,754,6.381172
980,723,5.963573
174,1845,6.110763
1562,997,6.795704
844,745,3.577133
867,715,7.163300
1488,350,5.501922
1497,1846,4.722024
902,1847,8.107379
537,836,6.700476
908,949,4.205922
1848,1486,6.123332
1824,700,6.591855
702,90,5.760311
1698,475,6.334762
1375,461,4.549151
1504,1542,1.765272
809,674,6.666768
1849,501,6.315209
1536,1603,5.119824
1732,1544,5.684300
826,287,3.933455
1141,249,6.019209
1233,1331,4.982638
28,694,6.770227
1537,1263,6.818887
576,1518,2.123413
1342,1367,7.888298
1850,1851,7.011089
1567,1852,2.719703
1081,1595,6.446670
1853,1534,6.429695
748,1854,6.869780
133,903,5.221966
1295,1855,6.765268
302,126,3.424886
867,1474,7.011418
1487,916,6.195119
1424,1856,5.605440
1424,339,7.843998
1844,568,6.945971
434,114,3.570962
1045,1464,2.065662
1446,494,4.946579
981,1857,3.757192
855,896,6.365413
414,1729,7.509866
1360,1587,7.636846
687,745,4.988936
476,267,5.436124
49,1858,4.615565
1729,1859,6.720855
375,1300,5.160600
85,1860,6.930910
790,852,6.385121
1272,1857,4.511294
273,1861,7.214819
1756,1854,7.738203
48,1683,6.574397
621,387,4.273396
701,1750,5.681384
287,1070,4.899478
1435,1813,6.695733
1466,1629,6.322335
1657,1271,5.051574
139,946,6.955448
1678,1096,6.407362
462,232,6.391728
1475,81,5.495753
182,1862,6.859893
1303,1045,2.605864
1570,1189,2.686964
884,1863,3.324542
755,71,5.343025
1834,91,5.534011
1864,671,6.948403
47,1137,6.450510
513,726,5.198679
192,1505,4.132157
993,1590,5.204161
1482,1692,4.886954
120,1821,6.696930
780,287,6.046887
72,1416,7.124630
1865,491,5.508706
1607,116,7.260553
1290,974,5.327009
427,411,7.338639
1866,1490,6.256907
1309,1706,6.622031
834,373,2.447549
777,356,3.868130
1867,1855,6.939613
498,1644,5.873176
122,1101,5.493082
457,448,6.929064
901,1304,6.664704
1868,607,7.735930
1742,56,6.867409
1869,1870,6.754675
1871,1128,5.134559
173,1415,5.177558
1112,1325,6.450338
975,1451,6.487515
261,1872,7.113825
938,783,2.216824
1873,1874,4.932906
1631,1642,7.328461
1719,96,4.485873
1089,1070,5.402254
1875,1571,3.108980
1579,1020,6.929079
1106,1619,7.422031
1762,1268,4.563107
878,399,6.799816
929,1876,6.122393
269,439,6.615417
115,1258,4.501805
1877,1232,5.950284
1765,1492,3.793631
855,1876,6.264740
1167,198,9.074211
755,1878,5.224202
374,687,6.621743
1054,1230,4.435585
1799,233,5.206558
1879,347,6.584947
1177,850,5.251936
1131,1880,1.778439
550,1531,4.520648
1527,781,4.981494
355,1852,2.836780
1881,580,6.018055
484,727,6.398747
1882,1104,5.087033
761,1518,3.106135
839,580,6.172575
1765,1883,5.506280
367,1660,2.007073
20,1788,6.725397
1583,716,6.664340
1514,1829,4.948965
1865,288,5.789785
958,1121,5.146761
701,1791,6.028489
1241,375,4.693459
982,1249,5.919868
1644,987,7.008916
423,774,4.896571
207,320,8.026839
1884,671,7.463477
746,1799,4.979830
1718,1885,6.997713
6,409,6.943238
1231,744,7.775618
992,1372,5.976720
1721,1886,5.746514
1798,1084,4.721961
1887,1348,6.716321
1822,1784,6.565623
823,1888,7.397187
1835,1889,7.012245
652,43,5.516787
1744,938,4.112368
1733,1521,5.257402
657,152,6.242888
881,2,4.592023
1112,1562,6.161945
1109,1806,6.197272
1660,1566,3.121549
1592,1890,2.959148
1701,866,7.913274
1198,1891,5.054060
1881,716,6.413991
1892,589,7.451016
1259,1424,6.770997
607,1113,5.745078
635,856,2.498707
1066,1305,6.629356
1093,1811,5.776734
1445,1893,4.763596
1361,391,6.622075
1480,1894,4.357867
119,1592,2.384714
613,821,3.347217
1004,1895,5.548072
526,713,6.274316
772,816,6.841043
1012,295,5.832396
1065,1304,7.744560
1466,1764,5.580256
929,1704,6.493241
477,1786,2.955627
1896,1645,6.069262
93,1640,6.231901
1198,1047,5.044466
1405,952,4.037083
852,1154,6.188744
152,1471,5.801870
744,1194,8.266578
1780,1697,3.861696
1404,391,6.519572
267,1774,6.446455
212,202,5.808538
1616,431,6.839045
1252,1501,6.747305
1752,1016,8.024084
758,1050,7.665585
1878,1677,5.463847
550,1357,5.164013
1793,52,5.296604
1661,1421,7.334673
1106,623,7.809384
515,312,5.536447
1485,664,7.157445
1830,22,7.286010
901,1305,7.339634
1127,1437,6.463781
747,1484,4.699890
597,1697,2.239034
747,168,4.736641
1897,1556,7.311897
127,366,7.349955
364,105,6.416594
724,100,5.177406
1386,293,6.357597
1165,638,5.199478
746,612,4.403970
65,1669,4.757545
1817,1149,4.530320
1198,1152,5.620540
1082,563,5.494064
401,1394,6.561686
1330,1522,4.637765
57,284,5.189637
1224,491,4.972159
1290,227,4.710383
1898,410,7.435708
1883,949,4.185571
1490,916,6.237899
1200,1894,6.941233
242,670,4.902138
1610,893,6.322365
1199,801,4.988693
226,750,4.972232
1191,1119,5.645611
1850,493,5.781366
513,405,4.889136
637,1845,6.599440
1674,1899,4.191913
487,1641,6.319733
627,849,5.506403
1864,1478,6.723783
28,444,6.523464
1900,305,8.323779
782,1901,5.853354
1782,847,7.059743
51,1902,6.493221
1157,303,6.684927
892,238,5.205564
646,1242,3.778803
286,826,5.131655
1755,233,5.380269
237,1275,6.025286
1903,1221,6.481304
917,1532,5.578941
1109,300,5.825463
1047,1904,4.373539
919,1141,5.711779
1756,596,7.455299
1591,1905,7.584573
221,1906,6.272353
658,1178,5.970737
451,1890,3.131107
1802,503,5.333996
1907,696,6.178426
1908,1496,6.016504
1500,159,6.898700
12,1002,4.837436
773,219,5.526758
1547,1621,4.904539
1303,1080,2.643146
1881,1002,6.377903
469,1319,5.653621
560,40,7.014782
1226,648,3.742003
900,1037,7.002343
262,729,7.280366
1283,1909,5.250450
1665,302,4.399249
1910,965,6.683079
1911,1601,6.461130
713,1912,6.681850
1913,444,7.000402
1589,569,5.692509
1448,1185,6.180879
72,956,5.656701
1058,665,5.656672
1654,378,4.797808
1533,1431,6.135235
1543,1526,6.744185
208,1127,7.335927
1878,1893,5.699728
1659,1041,7.059068
1914,1844,6.064013
1331,633,5.961039
607,131,5.656311
807,1700,2.257342
195,559,5.336712
1577,1653,6.658253
1634,1476,6.704643
873,484,5.388028
594,1242,2.904434
879,1432,6.675326
765,1510,5.394685
869,1700,2.408281
719,1701,7.426408
1350,245,7.550949
1862,1408,6.544489
686,1632,5.399937
156,817,6.625499
1896,1915,6.156461
1887,1010,6.314407
909,1667,4.577793
955,488,7.265350
1273,870,5.670626
958,1752,5.672657
1916,734,4.829241
35,1056,6.168679
523,1538,7.040298
798,598,5.530241
289,805,9.069585
1785,1364,4.681748
1917,1344,8.483437
375,927,4.841513
1326,1519,7.006345
1598,1590,4.688643
1800,245,5.336955
1662,930,5.386618
86,253,7.259521
1202,1492,6.282098
1918,837,6.074611
1417,350,6.092770
119,1542,2.174622
1200,1220,6.871770
1914,523,5.141570
1671,946,5.693995
937,1031,4.193213
1919,684,8.021770
1714,606,5.192854
461,107,4.792746
1920,1542,2.975471
290,67,7.764266
1646,1564,6.360117
1525,1646,5.588864
654,795,6.524375
793,113,5.154740
1061,448,7.247305
1404,1141,6.888911
236,1673,4.431319
603,1580,5.687533
1198,1202,5.159911
1226,1921,4.351780
948,1618,6.165513
176,17,7.408065
1565,1554,5.519836
1377,1830,8.714928
490,1698,6.103869
911,620,5.426065
1203,898,6.365907
1460,644,6.294472
746,329,5.080092
1796,190,6.627954
1628,1135,6.504761
1922,924,4.943185
124,1923,3.145103
1593,190,3.510439
702,1725,5.638385
240,1223,2.734740
1742,1659,7.415912
1045,1189,2.408692
1924,1433,7.795392
1925,766,5.945389
1000,1926,5.990250
117,792,4.473113
1009,247,5.224304
199,696,4.889936
1422,1495,5.648320
1573,1162,7.567521
1217,446,8.259641
981,126,3.871754
13,482,6.131086
1598,470,5.134418
1446,1867,7.034665
1927,302,3.546781
1767,464,6.620004
178,231,6.696099
345,682,5.090107
1794,836,6.704644
90,539,5.811184
1819,1070,6.035313
1404,1393,7.457191
1887,1787,6.882289
1258,116,6.735410
1166,1815,2.732954
342,1603,7.669887
1643,1123,3.476167
538,1851,7.383773
1288,1237,6.560963
492,539,6.113667
1741,1926,5.560086
696,1540,5.734911
560,1561,5.231439
412,769,6.969800
1356,1572,6.227295
1268,581,7.199066
1873,1928,5.502103
229,188,2.320061
931,1909,4.653836
1815,632,2.596428
1929,245,5.751924
1930,1931,7.100617
1099,1450,2.790033
1480,22,6.069901
826,1212,5.240764
1932,1730,2.161080
711,439,6.005284
636,968,1.987268
569,1190,7.302650
1283,932,6.466200
1658,641,6.860550
1549,834,2.602377
736,1933,4.935990
1439,526,6.366220
107,462,5.296808
1405,1934,6.422731
1593,1316,4.347255
1180,1132,2.278394
1584,786,6.071232
1596,1493,5.955135
1025,1058,7.749351
1067,1095,6.130795
1644,1856,5.872376
1325,1034,7.115657
1935,574,9.613298
1833,938,3.549022
1793,160,7.311758
535,38,7.939034
1936,1170,8.255485
481,611,5.037505
1663,1430,2.800016
845,1060,5.084267
254,1021,5.856546
1549,417,1.915264
771,1126,5.700077
980,1142,6.981093
276,1212,5.154341
1841,1140,5.870843
170,1329,5.664418
1589,310,5.349580
239,1761,4.268670
364,555,6.746388
949,649,3.470469
1873,1842,5.497089
1873,1449,5.627320
1937,743,7.281539
1203,1327,6.960740
879,1148,6.278324
1733,849,5.960863
1762,1519,6.465617
844,1600,4.669801
344,363,5.199033
1798,1790,5.022561
1342,1083,6.541952
1376,1267,5.985810
1636,678,8.165347
185,848,6.513697
1489,1681,6.078772
1243,1537,7.175883
1546,1119,5.607504
753,941,4.278329
1938,574,7.901169
827,1704,6.244637
279,1939,6.708768
177,723,5.498768
1534,1842,5.733108
299,822,5.109196
535,1327,6.451161
730,1940,6.642897
1096,1679,6.111412
960,854,5.420857
1012,311,6.739845
142,1647,4.404624
1198,472,5.153716
1578,1939,5.592623
791,54,4.258089
536,815,6.171150
919,249,6.055796
1486,1941,5.577432
80,530,7.023442
1942,766,6.456453
1943,320,6.907032
1865,1944,4.995019
1342,1747,6.376572
48,4,5.858969
216,1857,2.449659
201,893,7.263816
515,542,6.410415
886,1331,5.804250
119,94,2.366253
302,1635,6.249433
1945,1420,7.654573
763,1327,6.109415
338,304,7.230475
1675,1267,6.492749
910,291,6.637913
1946,295,6.431159
1471,1102,5.815571
1753,1262,7.694463
1788,202,5.927469
1947,1831,9.236916
560,1779,6.051993
1948,1063,6.227637
162,1949,7.596938
918,1950,5.873262
765,1942,5.992183
1280,1709,5.594501
641,1503,6.055617
265,1107,5.077926
1088,1201,6.652985
1014,428,7.948209
1527,37,5.340723
1319,1009,4.877766
277,1719,4.074365
1827,978,4.594276
1217,295,7.948071
443,1396,7.371957
1951,482,4.776738
971,296,6.588830
1161,1043,5.024243
1596,282,6.135630
12,922,5.336674
1312,1255,6.646636
1036,82,3.233530
1132,1880,2.213363
1532,1017,4.499197
1315,1593,3.335280
1660,1542,2.297661
669,448,6.412300
712,1952,7.925849
826,1070,4.607112
1284,1056,5.516377
20,1831,6.598432
900,1766,6.550185
1722,813,5.820401
637,1909,6.027226
1276,1426,6.988501
1736,1145,5.202333
1312,1541,7.574465
1461,1082,5.717858
1837,1905,7.807743
1846,883,5.282485
1778,181,5.797353
1526,314,4.025112
466,1518,2.553646
298,1147,5.349196
1198,1607,7.523126
1944,407,5.840349
744,411,6.656117
454,403,7.934354
928,1163,7.689701
1543,1094,6.883624
338,587,6.564468
409,841,6.823541
281,894,3.074370
955,862,6.258391
176,1953,5.758812
1821,266,5.698619
1050,1175,7.622190
1340,26,4.654644
1802,810,4.772430
1423,863,6.570230
1897,148,7.134151
576,119,1.751976
903,182,4.085239
255,293,5.816109
152,219,5.725031
726,1561,5.313352
1575,1362,6.138189
788,916,5.896071
1413,637,5.374835
1210,1503,7.042854
347,1168,4.550536
201,707,6.745128
1752,1910,6.161275
1867,211,8.794915
1848,2,5.325155
1954,728,5.839413
1191,436,6.149790
1577,1116,7.033275
1368,1834,7.193704
823,1694,7.134639
1057,1394,5.649065
1656,1173,7.669993
1552,558,5.830240
1776,77,5.456466
1955,963,5.495537
1577,1872,6.850484
173,585,5.949026
1768,1370,6.387058
1951,913,5.520602
1673,949,4.579304
1137,1753,5.662992
1777,1554,5.430498
413,1825,4.470265
1956,1348,6.850016
1572,1564,7.048654
1790,828,4.014666
1671,1230,6.781211
1241,927,4.832889
1957,1615,2.244087
1197,0,6.812780
1823,1326,6.076771
1817,392,6.329448
1718,1173,6.191454
126,1857,2.753922
1958,1162,6.236646
1155,821,3.330202
1274,458,5.372350
1650,1667,4.856137
1786,417,2.773043
1113,608,6.652884
1449,767,5.328516
880,152,6.101100
352,618,7.118211
1824,961,7.671338
1532,1624,5.419167
1790,1146,5.448915
1392,1281,6.695021
119,1518,1.965598
489,474,5.711329
1306,473,5.306149
209,1085,7.290236
1641,15,5.477016
890,1578,5.375094
603,750,5.235335
136,1720,6.455359
883,1275,6.026558
1195,332,4.418002
752,1104,6.356678
1860,1712,6.253828
1274,883,4.454875
181,1177,5.891742
92,1516,7.281305
1916,1394,5.298141
1018,1150,1.781601
1318,1709,6.454169
959,1933,4.909812
1009,1391,5.814320
1281,61,7.660322
1562,1541,7.554875
779,1033,5.077520
794,734,4.513960
1054,1408,6.246191
1347,503,5.278597
1705,1911,6.310168
93,488,5.462654
1339,1267,6.258652
907,640,6.072725
508,345,4.098201
70,1292,5.018773
552,242,5.393544
1836,1938,7.311879
459,1292,5.953090
195,441,5.791383
