source,target,weight
467,683,1.000000
2062,9759,1.000000
2374,9761,1.000000
1066,9764,1.000000
1286,5209,1.000000
1182,2812,1.000000
9779,5917,1.000000
9780,2003,1.000000
2901,1780,1.000000
9789,785,1.000000
1011,6947,1.000000
9793,1494,1.000000
557,5,1.000000
9795,53,1.000000
2147,9797,1.000000
391,635,1.000000
9800,1523,1.000000
9801,905,1.000000
4685,547,1.000000
151,7502,1.000000
4352,180,1.000000
9815,268,1.000000
9816,768,1.000000
9817,472,1.000000
2916,9819,1.000000
1286,1609,1.000000
3510,9823,1.000000
354,5970,1.000000
9826,5269,1.000000
8540,2922,1.000000
9830,9831,1.000000
4016,9832,1.000000
845,63,1.000000
9684,2109,1.000000
3080,9659,1.000000
39,9836,1.000000
4455,9837,1.000000
9838,3587,1.000000
5076,615,1.000000
9847,45,1.000000
9860,514,1.000000
880,90,1.000000
9868,667,1.000000
486,60,1.000000
2146,95,1.000000
2050,3421,1.000000
4327,9885,1.000000
1808,1765,1.000000
9892,2003,1.000000
9894,2388,1.000000
5188,1144,1.000000
4446,9895,1.000000
9897,191,1.000000
327,1449,1.000000
4632,800,1.000000
271,545,1.000000
6,8251,1.000000
4347,2933,1.000000
6176,60,1.000000
9912,2933,1.000000
3380,9920,1.000000
9924,9925,1.000000
7096,4143,1.000000
1487,7508,1.000000
9934,9935,1.000000
9939,8009,1.000000
9942,63,1.000000
3464,9943,1.000000
1723,90,1.000000
151,3326,1.000000
9950,6997,1.000000
708,95,1.000000
192,95,1.000000
9965,2581,1.000000
8483,9968,1.000000
6743,688,1.000000
8492,53,1.000000
9971,142,1.000000
3077,763,1.000000
2098,570,1.000000
6948,696,1.000000
10,699,1.000000
9976,1494,1.000000
9980,53,1.000000
9991,142,1.000000
4414,40,1.000000
9992,667,1.000000
701,17,1.000000
10005,1011,1.000000
68,499,1.000000
182,9,1.000000
5277,6824,1.000000
1784,1654,1.000000
6476,1097,1.000000
3529,525,1.000000
10018,775,1.000000
8319,5475,1.000000
486,63,1.000000
10025,6154,1.000000
4916,4662,1.000000
188,3588,1.000000
506,811,1.000000
10027,10028,1.000000
530,1384,1.000000
10031,229,1.000000
1781,7199,1.000000
10039,95,1.000000
992,4113,1.000000
10043,209,1.000000
10052,24,1.000000
10053,265,1.000000
10054,2238,1.000000
10058,3495,1.000000
10064,918,1.000000
3103,47,1.000000
10066,53,1.000000
10067,1688,1.000000
1160,1391,1.000000
3807,6083,1.000000
696,268,1.000000
10079,1319,1.000000
10081,10082,1.000000
10090,669,1.000000
2519,268,1.000000
10091,286,1.000000
10096,4727,1.000000
10098,10099,1.000000
10100,390,1.000000
66,667,1.000000
10103,53,1.000000
5277,540,1.000000
456,343,1.000000
2136,513,1.000000
2492,545,1.000000
10113,4962,1.000000
1877,171,1.000000
6170,2183,1.000000
10114,569,1.000000
10118,3183,1.000000
478,2867,1.000000
255,6,1.000000
422,2394,1.000000
5392,10124,1.000000
3080,1720,1.000000
10128,263,1.000000
6949,775,1.000000
6504,10129,1.000000
754,245,1.000000
10131,1144,1.000000
1005,60,1.000000
10136,10137,1.000000
348,7792,1.000000
10139,47,1.000000
4388,265,1.000000
10148,40,1.000000
10154,496,1.000000
249,468,1.000000
10163,53,1.000000
10169,514,1.000000
9254,10173,1.000000
328,63,1.000000
10175,3076,1.000000
254,1207,1.000000
10179,53,1.000000
10180,159,1.000000
10182,3381,1.000000
10183,208,1.000000
7158,550,1.000000
10194,7967,1.000000
1312,514,1.000000
1020,10203,1.000000
10205,3421,1.000000
8269,142,1.000000
8664,2053,1.000000
541,587,1.000000
188,2394,1.000000
10223,10224,1.000000
754,4365,1.000000
182,3496,1.000000
7833,2869,1.000000
4249,416,1.000000
10241,9831,1.000000
5154,10243,1.000000
3819,4744,1.000000
10248,241,1.000000
405,9,1.000000
2017,607,1.000000
2,10255,1.000000
10257,3183,1.000000
10259,142,1.000000
10262,65,1.000000
10273,671,1.000000
10274,6664,1.000000
623,1114,1.000000
2173,811,1.000000
486,9925,1.000000
6947,6424,1.000000
8851,135,1.000000
4235,1678,1.000000
3045,547,1.000000
10280,6997,1.000000
10281,3413,1.000000
10284,10285,1.000000
10286,6340,1.000000
1761,268,1.000000
10289,47,1.000000
1210,419,1.000000
10297,8881,1.000000
846,40,1.000000
6433,2259,1.000000
8526,1236,1.000000
787,10315,1.000000
10318,2864,1.000000
10322,3303,1.000000
10323,5076,1.000000
718,1264,1.000000
2397,5141,1.000000
4068,10325,1.000000
393,4643,1.000000
76,5105,1.000000
1837,5593,1.000000
1551,10328,1.000000
10329,4035,1.000000
1642,497,1.000000
1590,250,1.000000
10333,1362,1.000000
6744,1434,1.000000
10339,323,1.000000
10344,63,1.000000
3223,3324,1.000000
10347,9268,1.000000
10354,10355,1.000000
3729,10356,1.000000
3032,3046,1.000000
1605,942,1.000000
5522,590,1.000000
10364,9368,1.000000
4068,40,1.000000
9506,1005,1.000000
366,5012,1.000000
5131,10370,1.000000
10372,2522,1.000000
271,6642,1.000000
914,2983,1.000000
10379,5,1.000000
4861,9331,1.000000
9324,268,1.000000
10388,45,1.000000
10389,4485,1.000000
10398,2847,1.000000
10400,2277,1.000000
361,263,1.000000
1176,5330,1.000000
4276,6066,1.000000
497,10414,1.000000
10416,3198,1.000000
502,33,1.000000
10422,38,1.000000
10423,7102,1.000000
10424,412,1.000000
8269,3877,1.000000
6675,47,1.000000
10430,10431,1.000000
10433,1751,1.000000
10437,688,1.000000
4802,615,1.000000
10442,2174,1.000000
10445,10446,1.000000
10447,3370,1.000000
719,8020,1.000000
1487,8619,1.000000
10454,142,1.000000
10455,712,1.000000
146,10124,1.000000
5526,10460,1.000000
2492,1558,1.000000
124,3911,1.000000
4365,10475,1.000000
10477,604,1.000000
10478,3296,1.000000
236,7290,1.000000
10483,2454,1.000000
10488,918,1.000000
10489,10490,1.000000
1007,5425,1.000000
10493,2238,1.000000
10494,2520,1.000000
1463,6150,1.000000
10499,53,1.000000
6916,1688,1.000000
10503,6266,1.000000
10505,545,1.000000
10507,53,1.000000
5542,1320,1.000000
8824,142,1.000000
2571,763,1.000000
8789,24,1.000000
10514,5,1.000000
10515,4765,1.000000
10516,474,1.000000
388,4151,1.000000
2730,1808,1.000000
2002,10533,1.000000
10489,10546,1.000000
10553,1173,1.000000
438,1765,1.000000
7691,604,1.000000
3106,4119,1.000000
3659,47,1.000000
10567,4485,1.000000
624,7750,1.000000
3464,3496,1.000000
6861,558,1.000000
10583,63,1.000000
189,1696,1.000000
10587,1076,1.000000
228,40,1.000000
188,10590,1.000000
855,40,1.000000
10591,10592,1.000000
10593,2812,1.000000
10596,10597,1.000000
10598,53,1.000000
10600,3301,1.000000
2474,623,1.000000
10608,53,1.000000
10609,47,1.000000
812,10610,1.000000
145,8237,1.000000
3267,5132,1.000000
27,10619,1.000000
10621,10622,1.000000
6141,10625,1.000000
10636,525,1.000000
10637,1006,1.000000
10641,10642,1.000000
1750,10643,1.000000
3077,53,1.000000
2313,3164,1.000000
10649,3432,1.000000
3767,6250,1.000000
10653,717,1.000000
10656,1144,1.000000
10664,10665,1.000000
1005,423,1.000000
10668,40,1.000000
151,1337,1.000000
1531,775,1.000000
1348,10673,1.000000
10677,1391,1.000000
10679,1930,1.000000
10690,10691,1.000000
229,545,1.000000
10693,3943,1.000000
2015,1396,1.000000
7310,9637,1.000000
2871,1011,1.000000
179,10698,1.000000
6376,1207,1.000000
10702,47,1.000000
10054,1173,1.000000
9060,2383,1.000000
2651,4475,1.000000
10706,392,1.000000
10707,4113,1.000000
6092,1348,1.000000
513,135,1.000000
1140,4854,1.000000
1427,763,1.000000
9291,224,1.000000
898,468,1.000000
10729,45,1.000000
3837,6595,1.000000
10732,1724,1.000000
10733,40,1.000000
10241,5289,1.000000
10734,155,1.000000
550,1751,1.000000
10739,10740,1.000000
10743,53,1.000000
2314,3164,1.000000
3828,5225,1.000000
2827,10747,1.000000
10748,10749,1.000000
10752,5157,1.000000
602,2058,1.000000
10753,2452,1.000000
5018,3275,1.000000
10756,2396,1.000000
6110,63,1.000000
10763,1283,1.000000
5303,10764,1.000000
10770,10771,1.000000
10777,1833,1.000000
2451,545,1.000000
9467,3296,1.000000
1243,1345,1.000000
10791,392,1.000000
10792,648,1.000000
9467,1751,1.000000
1220,412,1.000000
7545,180,1.000000
857,510,1.000000
327,63,1.000000
10795,10796,1.000000
966,53,1.000000
10797,785,1.000000
1438,4151,1.000000
392,9753,1.000000
3557,2338,1.000000
474,8711,1.000000
10850,10851,1.000000
1215,1335,1.000000
10855,53,1.000000
10856,838,1.000000
10864,1765,1.000000
10869,4072,1.000000
10871,288,1.000000
1994,10874,1.000000
603,3367,1.000000
5005,667,1.000000
10881,10882,1.000000
769,47,1.000000
4616,1415,1.000000
10885,2559,1.000000
9317,340,1.000000
5228,10887,1.000000
4471,4204,1.000000
10900,5433,1.000000
10901,8731,1.000000
1776,472,1.000000
7263,1899,1.000000
10909,4735,1.000000
179,412,1.000000
1133,8101,1.000000
49,388,1.000000
10914,3259,1.000000
10915,2152,1.000000
10919,648,1.000000
10920,1391,1.000000
1827,8731,1.000000
8299,155,1.000000
7436,1362,1.000000
560,263,1.000000
7213,1878,1.000000
10958,1755,1.000000
189,4680,1.000000
1293,1408,1.000000
10966,1584,1.000000
10967,245,1.000000
10968,10969,1.000000
635,288,1.000000
1000,2983,1.000000
10981,7258,1.000000
108,4475,1.000000
1214,1264,1.000000
10991,3426,1.000000
2182,10998,1.000000
8721,53,1.000000
11003,4392,1.000000
1215,6837,1.000000
11005,11006,1.000000
11007,11008,1.000000
1116,14,1.000000
937,1881,1.000000
438,11016,1.000000
225,112,1.000000
2119,11019,1.000000
749,3303,1.000000
9115,916,1.000000
11028,40,1.000000
391,5209,1.000000
2469,472,1.000000
11034,3183,1.000000
11040,144,1.000000
8074,40,1.000000
11041,11042,1.000000
10729,2277,1.000000
6750,1394,1.000000
1417,1621,1.000000
9090,10231,1.000000
4377,374,1.000000
1703,11052,1.000000
11053,1544,1.000000
62,3707,1.000000
8812,47,1.000000
11067,2869,1.000000
393,942,1.000000
10637,53,1.000000
502,1688,1.000000
8363,8410,1.000000
11070,5332,1.000000
11073,650,1.000000
11074,5408,1.000000
2491,2123,1.000000
37,27,1.000000
927,11080,1.000000
11087,6713,1.000000
11088,545,1.000000
11090,5289,1.000000
251,2347,1.000000
1132,4704,1.000000
11109,5089,1.000000
100,11112,1.000000
1334,4680,1.000000
9131,202,1.000000
6110,1558,1.000000
2057,3139,1.000000
3717,785,1.000000
11123,2486,1.000000
9308,1468,1.000000
11128,11129,1.000000
11132,1461,1.000000
7887,3461,1.000000
8019,3029,1.000000
11134,1236,1.000000
11140,9268,1.000000
251,499,1.000000
11144,47,1.000000
1943,499,1.000000
7964,5,1.000000
11147,648,1.000000
9012,5754,1.000000
11149,323,1.000000
4072,1319,1.000000
11152,142,1.000000
188,47,1.000000
11161,142,1.000000
7188,2193,1.000000
4414,5228,1.000000
351,1206,1.000000
4768,256,1.000000
405,69,1.000000
4511,540,1.000000
1823,7372,1.000000
11173,1699,1.000000
927,10600,1.000000
927,2731,1.000000
11187,7106,1.000000
223,3188,1.000000
598,202,1.000000
3266,2845,1.000000
11193,9777,1.000000
11194,33,1.000000
6602,1299,1.000000
99,11196,1.000000
11197,2174,1.000000
11198,861,1.000000
3921,8074,1.000000
9221,11199,1.000000
5800,957,1.000000
11202,1431,1.000000
1955,4727,1.000000
11205,4282,1.000000
6738,712,1.000000
8147,2003,1.000000
5542,3310,1.000000
11210,667,1.000000
1641,2338,1.000000
11213,11214,1.000000
11215,4379,1.000000
11216,5,1.000000
1807,374,1.000000
1671,21,1.000000
10187,47,1.000000
1354,2123,1.000000
375,2067,1.000000
11225,419,1.000000
11228,11229,1.000000
11233,669,1.000000
92,53,1.000000
7399,10578,1.000000
11237,142,1.000000
5893,5800,1.000000
2474,215,1.000000
11242,3324,1.000000
11244,250,1.000000
10183,142,1.000000
11246,905,1.000000
11249,1434,1.000000
978,1335,1.000000
1891,51,1.000000
11260,8406,1.000000
11265,5817,1.000000
11269,2277,1.000000
6824,11270,1.000000
1206,2822,1.000000
11281,4475,1.000000
1924,5,1.000000
440,2182,1.000000
7302,5408,1.000000
245,11293,1.000000
11295,4475,1.000000
10583,87,1.000000
11300,2805,1.000000
456,245,1.000000
233,95,1.000000
990,1493,1.000000
1749,3588,1.000000
5200,1229,1.000000
8019,5400,1.000000
236,7122,1.000000
2191,5945,1.000000
1641,11318,1.000000
11319,1798,1.000000
8126,952,1.000000
11326,3188,1.000000
393,1699,1.000000
7801,47,1.000000
1886,3347,1.000000
9662,1315,1.000000
3347,11341,1.000000
11347,615,1.000000
1417,5203,1.000000
11351,11352,1.000000
11353,474,1.000000
2901,2238,1.000000
9,4739,1.000000
851,1873,1.000000
2083,623,1.000000
9275,3324,1.000000
840,4337,1.000000
1173,772,1.000000
1422,1449,1.000000
11366,6228,1.000000
251,97,1.000000
8592,53,1.000000
1761,1003,1.000000
780,6057,1.000000
916,47,1.000000
11376,1699,1.000000
11379,11380,1.000000
2914,667,1.000000
11385,2642,1.000000
1188,51,1.000000
11392,3139,1.000000
10113,3164,1.000000
11393,24,1.000000
11395,474,1.000000
524,5008,1.000000
7200,5,1.000000
1696,3401,1.000000
11403,6132,1.000000
3030,112,1.000000
11413,3174,1.000000
11416,1225,1.000000
327,6763,1.000000
6595,11418,1.000000
11422,11423,1.000000
4376,1225,1.000000
11429,2486,1.000000
11432,11262,1.000000
2182,412,1.000000
6087,367,1.000000
671,1755,1.000000
8969,7855,1.000000
4654,53,1.000000
7223,616,1.000000
3168,947,1.000000
7230,10492,1.000000
11446,249,1.000000
11450,159,1.000000
456,240,1.000000
5593,2559,1.000000
11452,468,1.000000
2057,6533,1.000000
179,8290,1.000000
11455,5786,1.000000
8001,11457,1.000000
4352,2664,1.000000
11464,1462,1.000000
10619,1062,1.000000
11465,2452,1.000000
11468,11469,1.000000
2119,9671,1.000000
8395,2174,1.000000
11477,1678,1.000000
11478,2581,1.000000
1574,63,1.000000
11479,303,1.000000
4578,11481,1.000000
294,53,1.000000
11489,2240,1.000000
11493,51,1.000000
6000,11496,1.000000
11498,1048,1.000000
139,6144,1.000000
497,2609,1.000000
916,9508,1.000000
11329,11502,1.000000
10248,59,1.000000
5882,669,1.000000
17,3644,1.000000
11513,1011,1.000000
3266,142,1.000000
10729,1944,1.000000
3197,3677,1.000000
8644,63,1.000000
6000,5369,1.000000
275,918,1.000000
296,717,1.000000
11527,1764,1.000000
9322,52,1.000000
11530,24,1.000000
1427,667,1.000000
11531,53,1.000000
11533,416,1.000000
11535,11536,1.000000
5200,65,1.000000
11542,763,1.000000
845,1542,1.000000
1625,60,1.000000
11545,6569,1.000000
78,11552,1.000000
11553,6826,1.000000
11557,9671,1.000000
277,11566,1.000000
33,202,1.000000
11568,11569,1.000000
8126,682,1.000000
296,3303,1.000000
1989,6093,1.000000
438,6569,1.000000
7779,947,1.000000
248,53,1.000000
11589,2893,1.000000
1460,9610,1.000000
2866,112,1.000000
11594,2494,1.000000
4478,1494,1.000000
11603,5117,1.000000
5948,11606,1.000000
872,1659,1.000000
429,3188,1.000000
11607,1048,1.000000
10,2914,1.000000
182,1229,1.000000
9381,2277,1.000000
2747,11611,1.000000
6168,11615,1.000000
2085,1530,1.000000
11616,199,1.000000
11617,3439,1.000000
1688,2893,1.000000
1188,47,1.000000
11619,5258,1.000000
2652,53,1.000000
11625,1380,1.000000
11626,6714,1.000000
8809,8682,1.000000
11636,2864,1.000000
11637,2731,1.000000
9617,11638,1.000000
4723,11185,1.000000
11642,925,1.000000
11648,2056,1.000000
6641,288,1.000000
883,1728,1.000000
11656,11657,1.000000
846,11658,1.000000
595,317,1.000000
5154,369,1.000000
1957,2003,1.000000
2933,53,1.000000
1880,448,1.000000
11669,53,1.000000
456,2519,1.000000
225,1460,1.000000
2784,11674,1.000000
329,7980,1.000000
1184,474,1.000000
7315,4347,1.000000
1561,472,1.000000
9169,11681,1.000000
11684,4251,1.000000
5004,6155,1.000000
10477,838,1.000000
4471,3076,1.000000
11694,9383,1.000000
246,95,1.000000
1670,1558,1.000000
328,11706,1.000000
3657,796,1.000000
2128,3829,1.000000
5025,10490,1.000000
8950,1755,1.000000
359,8290,1.000000
11721,2370,1.000000
11728,667,1.000000
2867,1688,1.000000
3302,3831,1.000000
11731,916,1.000000
2606,2710,1.000000
5954,11732,1.000000
1502,11734,1.000000
11737,3831,1.000000
5541,947,1.000000
11745,1225,1.000000
267,499,1.000000
769,8777,1.000000
8992,11752,1.000000
474,11753,1.000000
3187,1196,1.000000
11757,53,1.000000
4366,8777,1.000000
2244,2619,1.000000
11765,2486,1.000000
11766,552,1.000000
2871,2148,1.000000
1248,11779,1.000000
11781,2964,1.000000
11784,558,1.000000
11789,712,1.000000
11790,1861,1.000000
3957,11791,1.000000
1081,587,1.000000
976,11798,1.000000
2147,667,1.000000
7826,47,1.000000
4235,1916,1.000000
11807,6855,1.000000
6750,768,1.000000
11810,1207,1.000000
11811,862,1.000000
11812,2277,1.000000
2384,9294,1.000000
2141,3946,1.000000
1184,63,1.000000
11815,268,1.000000
1792,468,1.000000
10792,40,1.000000
4890,159,1.000000
475,2499,1.000000
11825,2277,1.000000
3464,635,1.000000
91,545,1.000000
7835,5096,1.000000
2259,11832,1.000000
524,2985,1.000000
3105,2238,1.000000
11836,2831,1.000000
11838,5117,1.000000
11842,45,1.000000
11844,2710,1.000000
11846,53,1.000000
11847,947,1.000000
11825,53,1.000000
11849,1315,1.000000
250,5420,1.000000
7732,2258,1.000000
11858,60,1.000000
1686,5019,1.000000
11429,142,1.000000
1396,6667,1.000000
10702,11866,1.000000
8592,510,1.000000
419,47,1.000000
9157,2664,1.000000
6894,132,1.000000
11872,667,1.000000
417,8891,1.000000
1404,11876,1.000000
11877,635,1.000000
11879,667,1.000000
10,763,1.000000
11881,1434,1.000000
11890,1285,1.000000
11896,1380,1.000000
3380,112,1.000000
358,5058,1.000000
3957,1751,1.000000
11902,11903,1.000000
236,792,1.000000
11907,957,1.000000
1788,545,1.000000
10205,5993,1.000000
1625,1207,1.000000
1941,5,1.000000
11928,3907,1.000000
3464,1621,1.000000
11933,5797,1.000000
8007,506,1.000000
182,7754,1.000000
11935,3336,1.000000
11936,369,1.000000
11938,1906,1.000000
11941,5593,1.000000
11942,11943,1.000000
370,763,1.000000
5800,514,1.000000
9308,7291,1.000000
11949,7618,1.000000
4930,11959,1.000000
11960,4475,1.000000
5025,6850,1.000000
1040,38,1.000000
11968,3514,1.000000
6,37,1.000000
502,53,1.000000
403,624,1.000000
11984,11985,1.000000
319,2710,1.000000
1080,11987,1.000000
4478,6132,1.000000
927,1218,1.000000
11990,2277,1.000000
11996,2955,1.000000
383,1881,1.000000
11493,604,1.000000
5315,11997,1.000000
8474,669,1.000000
256,2845,1.000000
1367,1692,1.000000
4915,1861,1.000000
880,1345,1.000000
12012,1144,1.000000
12014,377,1.000000
2384,1842,1.000000
405,3121,1.000000
11582,811,1.000000
7732,12023,1.000000
6294,2710,1.000000
2686,1003,1.000000
234,1189,1.000000
12030,63,1.000000
9635,1862,1.000000
5942,189,1.000000
2874,254,1.000000
12044,4806,1.000000
5481,2486,1.000000
6453,2270,1.000000
12049,142,1.000000
6931,12051,1.000000
244,3148,1.000000
301,202,1.000000
3671,12060,1.000000
12061,4253,1.000000
251,7858,1.000000
2618,12066,1.000000
12067,45,1.000000
12071,53,1.000000
4616,947,1.000000
1560,412,1.000000
196,2174,1.000000
12078,40,1.000000
62,12081,1.000000
12082,12083,1.000000
8082,1787,1.000000
6057,4696,1.000000
3526,90,1.000000
1507,545,1.000000
12096,2794,1.000000
497,5475,1.000000
124,12103,1.000000
2038,8152,1.000000
812,1014,1.000000
6099,97,1.000000
6528,12105,1.000000
12106,12107,1.000000
6092,1434,1.000000
12114,785,1.000000
2149,398,1.000000
4660,12118,1.000000
249,1756,1.000000
74,6026,1.000000
442,7247,1.000000
12125,53,1.000000
12128,40,1.000000
3381,12129,1.000000
12134,1421,1.000000
12140,2635,1.000000
549,4671,1.000000
12146,623,1.000000
1462,12151,1.000000
2529,3464,1.000000
704,1380,1.000000
3778,12153,1.000000
4378,1914,1.000000
12160,419,1.000000
240,3064,1.000000
372,1173,1.000000
12165,7724,1.000000
438,3996,1.000000
5868,1987,1.000000
2474,359,1.000000
12175,12176,1.000000
9201,53,1.000000
12180,4365,1.000000
12182,69,1.000000
12187,667,1.000000
7423,5244,1.000000
881,12188,1.000000
12189,53,1.000000
130,9462,1.000000
12195,12196,1.000000
3600,6763,1.000000
1517,12197,1.000000
372,1555,1.000000
12205,4664,1.000000
1096,5146,1.000000
1790,47,1.000000
1889,688,1.000000
488,4337,1.000000
12212,3594,1.000000
12215,3600,1.000000
4249,12216,1.000000
420,576,1.000000
12226,3583,1.000000
4616,194,1.000000
10016,4806,1.000000
12229,7759,1.000000
12232,12233,1.000000
769,90,1.000000
12238,1264,1.000000
1396,545,1.000000
4016,1447,1.000000
3303,40,1.000000
11446,1993,1.000000
9665,650,1.000000
286,2642,1.000000
4499,905,1.000000
10466,1144,1.000000
3153,245,1.000000
1696,5917,1.000000
12252,5478,1.000000
991,5,1.000000
5918,3046,1.000000
12262,251,1.000000
3714,12263,1.000000
12265,1868,1.000000
8910,1207,1.000000
12266,5578,1.000000
5977,1283,1.000000
1155,1114,1.000000
11916,161,1.000000
12276,4534,1.000000
3701,40,1.000000
86,291,1.000000
12279,1659,1.000000
1078,12280,1.000000
575,3370,1.000000
12283,489,1.000000
12285,623,1.000000
12286,5,1.000000
3168,53,1.000000
133,12289,1.000000
5059,4335,1.000000
1162,5540,1.000000
5661,6,1.000000
181,9047,1.000000
3510,53,1.000000
12295,12296,1.000000
12297,268,1.000000
12306,142,1.000000
1574,1207,1.000000
12319,1590,1.000000
6414,90,1.000000
361,3336,1.000000
46,775,1.000000
12322,1319,1.000000
12328,688,1.000000
12329,12330,1.000000
12331,47,1.000000
12334,419,1.000000
1217,545,1.000000
12342,12343,1.000000
307,60,1.000000
2552,2644,1.000000
4384,1993,1.000000
6778,12348,1.000000
348,6035,1.000000
5608,412,1.000000
3511,8439,1.000000
12360,53,1.000000
12279,288,1.000000
12371,12372,1.000000
13,1391,1.000000
12373,53,1.000000
12374,53,1.000000
12377,3694,1.000000
9291,719,1.000000
60,3192,1.000000
787,5475,1.000000
5848,433,1.000000
12395,1914,1.000000
5173,289,1.000000
1410,3155,1.000000
12409,2338,1.000000
468,1804,1.000000
12187,53,1.000000
12416,658,1.000000
7849,3831,1.000000
1000,112,1.000000
189,343,1.000000
12433,142,1.000000
5294,4575,1.000000
10148,2238,1.000000
12447,5836,1.000000
124,7247,1.000000
8136,2238,1.000000
1172,3206,1.000000
5214,12454,1.000000
12455,202,1.000000
12457,12458,1.000000
541,4893,1.000000
1562,576,1.000000
134,3828,1.000000
12462,2370,1.000000
2025,40,1.000000
2017,11457,1.000000
12470,986,1.000000
8513,12475,1.000000
8269,514,1.000000
10180,3296,1.000000
5194,454,1.000000
2397,7,1.000000
12486,667,1.000000
3966,12488,1.000000
12489,3496,1.000000
12490,53,1.000000
12497,12455,1.000000
12504,719,1.000000
452,40,1.000000
12508,112,1.000000
2938,2124,1.000000
12513,12514,1.000000
12517,6617,1.000000
10100,1804,1.000000
6181,9141,1.000000
2703,2893,1.000000
11684,8009,1.000000
277,669,1.000000
9331,1343,1.000000
328,12525,1.000000
718,9331,1.000000
12531,9147,1.000000
179,12536,1.000000
2149,1344,1.000000
12541,2506,1.000000
12543,285,1.000000
12550,4206,1.000000
603,90,1.000000
12555,142,1.000000
12557,4795,1.000000
3361,3511,1.000000
12561,4575,1.000000
5942,12562,1.000000
3267,142,1.000000
12566,8777,1.000000
1877,4649,1.000000
405,1130,1.000000
12573,60,1.000000
12577,265,1.000000
392,6935,1.000000
27,2968,1.000000
624,2867,1.000000
1864,12593,1.000000
4974,1705,1.000000
497,245,1.000000
12595,3365,1.000000
10600,717,1.000000
12601,3529,1.000000
12604,9888,1.000000
12611,2847,1.000000
12614,5089,1.000000
1642,288,1.000000
12615,610,1.000000
2704,1521,1.000000
12619,1467,1.000000
4696,861,1.000000
4374,12625,1.000000
872,53,1.000000
2441,558,1.000000
12541,2174,1.000000
12638,12639,1.000000
12641,2422,1.000000
12643,3888,1.000000
12644,53,1.000000
183,12645,1.000000
4806,800,1.000000
1605,10154,1.000000
6279,1438,1.000000
12654,7759,1.000000
8741,1183,1.000000
12657,8009,1.000000
1465,24,1.000000
2871,69,1.000000
12666,3865,1.000000
12668,696,1.000000
8808,3146,1.000000
2058,499,1.000000
12676,12677,1.000000
1335,6997,1.000000
32,11112,1.000000
1749,2277,1.000000
1021,1091,1.000000
37,1083,1.000000
66,120,1.000000
9433,2971,1.000000
6087,135,1.000000
7459,1319,1.000000
559,1638,1.000000
237,135,1.000000
12702,1899,1.000000
5340,2388,1.000000
1422,603,1.000000
2022,1750,1.000000
12707,4534,1.000000
894,5451,1.000000
12710,556,1.000000
9774,2560,1.000000
846,3121,1.000000
509,3043,1.000000
12722,291,1.000000
1083,2958,1.000000
1804,6557,1.000000
2435,11418,1.000000
9496,12676,1.000000
262,7952,1.000000
12725,603,1.000000
183,289,1.000000
1447,5408,1.000000
1335,12732,1.000000
12736,2644,1.000000
5059,9,1.000000
1641,2581,1.000000
12737,152,1.000000
12738,8422,1.000000
1641,3496,1.000000
12739,95,1.000000
12740,374,1.000000
12741,323,1.000000
11642,1705,1.000000
5796,40,1.000000
4060,1097,1.000000
5672,472,1.000000
12752,1319,1.000000
12754,2386,1.000000
12756,2486,1.000000
2698,4643,1.000000
12759,6053,1.000000
13,11112,1.000000
12763,8199,1.000000
228,12764,1.000000
1286,63,1.000000
12765,3127,1.000000
5905,1731,1.000000
5526,7982,1.000000
3468,47,1.000000
12771,918,1.000000
12772,916,1.000000
12773,189,1.000000
5924,2731,1.000000
2224,3259,1.000000
179,390,1.000000
11879,11933,1.000000
5145,1066,1.000000
12781,2858,1.000000
1367,419,1.000000
12799,2600,1.000000
1167,12800,1.000000
12801,296,1.000000
77,6421,1.000000
9313,7290,1.000000
3233,12019,1.000000
12803,40,1.000000
1642,9508,1.000000
46,696,1.000000
248,1659,1.000000
986,12809,1.000000
12811,60,1.000000
12759,587,1.000000
4774,1659,1.000000
12817,4251,1.000000
12825,3771,1.000000
12832,603,1.000000
2453,11569,1.000000
1380,3058,1.000000
3511,52,1.000000
10009,12838,1.000000
10679,3164,1.000000
389,2560,1.000000
1625,1346,1.000000
550,12852,1.000000
7302,6095,1.000000
3358,11112,1.000000
77,4204,1.000000
622,468,1.000000
12858,2370,1.000000
1422,1006,1.000000
5577,474,1.000000
6776,40,1.000000
12861,135,1.000000
12869,377,1.000000
12872,12873,1.000000
12874,53,1.000000
12875,5968,1.000000
8998,11481,1.000000
12880,2918,1.000000
11545,3043,1.000000
645,7044,1.000000
12883,1688,1.000000
10398,3808,1.000000
5297,1599,1.000000
624,6273,1.000000
236,12891,1.000000
8599,12894,1.000000
9331,5354,1.000000
2197,4347,1.000000
5091,12901,1.000000
3807,5629,1.000000
12909,12910,1.000000
12912,40,1.000000
12917,1648,1.000000
12918,1798,1.000000
12919,6747,1.000000
12920,2801,1.000000
12928,1544,1.000000
12932,412,1.000000
497,12933,1.000000
12934,667,1.000000
5942,2242,1.000000
1989,12937,1.000000
12938,5,1.000000
3701,2338,1.000000
12942,667,1.000000
11847,60,1.000000
11949,2214,1.000000
12951,12662,1.000000
6750,7121,1.000000
134,12953,1.000000
12955,24,1.000000
1625,1659,1.000000
1069,155,1.000000
1184,199,1.000000
1807,4974,1.000000
12959,2664,1.000000
134,6617,1.000000
1535,4701,1.000000
1377,6642,1.000000
